,invoice_num,total,invoice_name,invoice_date,customer_id,country
700415,551862,227.65,551862,05/04/11 04:07,17384.0,United Kingdom
700418,551863,-2.41,C551863,05/04/11 04:12,16145.0,United Kingdom
700421,551864,-8.5,C551864,05/04/11 04:18,12483.0,Sweden
700422,551865,-32.55,C551865,05/04/11 04:23,17644.0,United Kingdom
700425,551867,-5.9,C551867,05/04/11 04:27,16227.0,United Kingdom
700426,551868,1380.1099999999997,551868,05/04/11 04:29,12540.0,Spain
700467,551869,418.20000000000005,551869,05/04/11 04:36,16767.0,United Kingdom
700498,551870,194.30000000000004,551870,05/04/11 04:51,17811.0,United Kingdom
700512,551872,206.60000000000002,551872,05/04/11 05:19,12955.0,United Kingdom
700522,551874,385.14,551874,05/05/11 07:37,16422.0,United Kingdom
700526,551875,484.12000000000006,551875,05/05/11 08:16,17061.0,United Kingdom
700528,551876,313.4,551876,05/05/11 08:18,14867.0,United Kingdom
700544,551877,179.0,551877,05/05/11 08:30,16990.0,United Kingdom
700545,551878,119.7,551878,05/05/11 08:32,15129.0,United Kingdom
700547,551879,311.29999999999995,551879,05/05/11 08:33,13831.0,United Kingdom
700550,551880,303.82,551880,05/05/11 09:05,17374.0,United Kingdom
700566,551881,346.08000000000004,551881,05/05/11 09:11,13784.0,United Kingdom
700572,551882,108.95,551882,05/05/11 09:13,13873.0,United Kingdom
700579,551883,306.72,551883,05/05/11 09:15,13762.0,United Kingdom
700586,551884,296.88,551884,05/05/11 09:17,16109.0,United Kingdom
700601,551885,378.24,551885,05/05/11 09:18,16700.0,United Kingdom
700626,551886,129.18,551886,05/05/11 09:23,12569.0,Germany
700633,551887,236.00000000000003,551887,05/05/11 09:29,12593.0,France
700644,551888,51.0,551888,05/05/11 09:29,15304.0,United Kingdom
700645,551889,306.7200000000001,551889,05/05/11 09:34,18198.0,United Kingdom
700656,551890,134.7,551890,05/05/11 09:44,14340.0,United Kingdom
700662,551891,186.85999999999999,551891,05/05/11 09:53,17429.0,United Kingdom
700679,551892,-13.65,C551892,05/05/11 09:58,16265.0,United Kingdom
700680,551893,464.3,551893,05/05/11 10:07,17675.0,United Kingdom
700696,551894,64.95000000000002,551894,05/05/11 10:20,12971.0,United Kingdom
700699,551895,89.4,551895,05/05/11 10:22,12877.0,United Kingdom
700701,551896,170.96,551896,05/05/11 10:29,13711.0,United Kingdom
700710,551897,81.10000000000001,551897,05/05/11 10:31,13711.0,United Kingdom
700714,551900,0.0,551900,05/05/11 10:45,,United Kingdom
700715,551902,99.6,551902,05/05/11 10:49,17512.0,United Kingdom
700717,551907,116.94999999999999,551907,05/05/11 10:51,16027.0,United Kingdom
700720,551944,110.38,551944,05/05/11 11:08,14553.0,United Kingdom
700736,551945,15.0,551945,05/05/11 11:09,16714.0,United Kingdom
700737,551946,307.0,551946,05/05/11 11:18,18229.0,United Kingdom
700740,551947,-14.850000000000001,C551947,05/05/11 11:20,15147.0,United Kingdom
700741,551948,-36.43,C551948,05/05/11 11:21,17511.0,United Kingdom
700749,551949,-7.6499999999999995,C551949,05/05/11 11:22,14149.0,United Kingdom
700750,551950,366.86,551950,05/05/11 11:38,14911.0,EIRE
700773,551951,633.0,551951,05/05/11 11:46,18094.0,United Kingdom
700776,551952,494.7,551952,05/05/11 11:47,15838.0,United Kingdom
700778,551953,593.7199999999997,551953,05/05/11 11:53,13448.0,United Kingdom
700815,551954,425.40000000000003,551954,05/05/11 12:13,14515.0,United Kingdom
700831,551955,321.48,551955,05/05/11 12:22,13199.0,United Kingdom
700833,551956,277.9699999999999,551956,05/05/11 12:22,15021.0,United Kingdom
700877,551957,303.5400000000001,551957,05/05/11 12:24,16949.0,United Kingdom
700885,551958,263.24,551958,05/05/11 12:37,13883.0,United Kingdom
700907,551959,112.63000000000001,551959,05/05/11 12:38,13883.0,United Kingdom
700914,551960,466.71000000000004,551960,05/05/11 12:38,18239.0,United Kingdom
700940,551961,386.50000000000006,551961,05/05/11 12:39,13883.0,United Kingdom
700959,551962,123.75,551962,05/05/11 12:40,17955.0,United Kingdom
700964,551963,305.9,551963,05/05/11 12:52,13266.0,United Kingdom
700980,551964,0.0,551964,05/05/11 01:13,,United Kingdom
700981,551965,0.0,551965,05/05/11 01:13,,United Kingdom
700982,551966,369.95,551966,05/05/11 01:14,15356.0,United Kingdom
701046,551967,208.36,551967,05/05/11 01:19,16457.0,United Kingdom
701055,551976,809.4,551976,05/05/11 01:29,15061.0,United Kingdom
701060,551977,225.60000000000002,551977,05/05/11 01:34,15061.0,United Kingdom
701063,551978,292.10999999999996,551978,05/05/11 01:43,17527.0,United Kingdom
701070,551979,185.39999999999998,551979,05/05/11 01:44,14199.0,United Kingdom
701072,551980,109.25,551980,05/05/11 01:46,17849.0,United Kingdom
701076,551981,897.5999999999999,551981,05/05/11 01:53,13694.0,United Kingdom
701079,551982,1051.9899999999993,551982,05/05/11 01:56,15023.0,United Kingdom
701182,551983,562.2899999999998,551983,05/05/11 02:32,17735.0,United Kingdom
701216,551984,281.65999999999997,551984,05/05/11 02:37,15841.0,United Kingdom
701233,551985,149.97000000000003,551985,05/05/11 02:38,12395.0,Belgium
701244,551986,239.52000000000004,551986,05/05/11 02:41,13888.0,United Kingdom
701264,551987,250.46999999999994,551987,05/05/11 02:55,15005.0,United Kingdom
701307,551988,154.8,551988,05/05/11 03:08,12576.0,Poland
701318,551989,265.2,551989,05/05/11 03:12,14423.0,United Kingdom
701321,551990,68.0,551990,05/05/11 03:13,15759.0,United Kingdom
701322,551991,89.39999999999999,551991,05/05/11 03:29,14697.0,United Kingdom
701332,551992,442.96,551992,05/05/11 03:31,12747.0,United Kingdom
701341,551993,99.21000000000001,551993,05/05/11 03:39,14697.0,United Kingdom
701353,551994,437.52,551994,05/05/11 03:42,12868.0,United Kingdom
701382,551995,1388.5900000000008,551995,05/05/11 03:42,,United Kingdom
701584,551996,352.25999999999993,551996,05/05/11 03:44,16628.0,United Kingdom
701601,551997,1353.1300000000006,551997,05/05/11 03:47,,United Kingdom
701828,551998,258.59999999999997,551998,05/05/11 03:48,14099.0,United Kingdom
701851,551999,-9.95,C551999,05/05/11 03:53,14911.0,EIRE
701852,552000,1121.5700000000002,552000,05/05/11 03:55,,United Kingdom
701995,552004,147.44,552004,05/05/11 04:31,17522.0,United Kingdom
702005,552005,622.4699999999999,552005,05/05/11 04:34,15491.0,United Kingdom
702035,552006,4.16,552006,05/05/11 04:54,,United Kingdom
702036,552007,310.78000000000003,552007,05/05/11 04:56,13269.0,United Kingdom
702052,552008,311.2,552008,05/05/11 05:13,12476.0,Germany
702055,552009,30.249999999999993,552009,05/05/11 05:19,,United Kingdom
702061,552010,292.42,552010,05/05/11 05:26,14713.0,United Kingdom
702104,552011,138.85000000000002,552011,05/05/11 05:28,13867.0,United Kingdom
702112,552012,-22.5,C552012,05/05/11 05:29,13552.0,United Kingdom
702113,552013,2388.31,552013,05/05/11 05:34,12451.0,Switzerland
702207,552014,-7.9,C552014,05/05/11 05:35,15708.0,United Kingdom
702209,552015,-1.65,C552015,05/05/11 05:37,16722.0,United Kingdom
702210,552016,-2.95,C552016,05/05/11 05:38,15696.0,United Kingdom
702211,552017,26.42,552017,05/05/11 05:41,,United Kingdom
702219,552018,217.8,552018,05/05/11 05:42,16817.0,United Kingdom
702229,552019,-2.95,C552019,05/05/11 05:46,14227.0,United Kingdom
702231,552020,-6.9,C552020,05/05/11 05:47,18183.0,United Kingdom
702233,552021,-36.72,C552021,05/05/11 05:57,15125.0,United Kingdom
702234,552022,-6.6,C552022,05/05/11 05:58,12840.0,United Kingdom
702235,552023,400.29999999999995,552023,05/05/11 05:59,17624.0,United Kingdom
702260,552024,-9.9,C552024,05/05/11 06:01,14961.0,United Kingdom
702261,552025,378.95,552025,05/05/11 06:04,13969.0,United Kingdom
702292,552026,108.0,552026,05/05/11 06:06,17940.0,United Kingdom
702293,552027,-3.39,C552027,05/05/11 06:09,16705.0,United Kingdom
702294,552028,64.06,552028,05/05/11 06:09,13969.0,United Kingdom
702298,552029,-18.35,C552029,05/05/11 06:11,15622.0,United Kingdom
702305,552030,-8.75,C552030,05/05/11 06:12,15189.0,United Kingdom
702306,552031,-212.54999999999998,C552031,05/05/11 06:14,13089.0,United Kingdom
702310,552032,67.94999999999999,552032,05/05/11 06:16,14393.0,United Kingdom
702315,552033,214.56,552033,05/05/11 06:36,14776.0,United Kingdom
702323,552034,143.45999999999998,552034,05/05/11 06:38,17578.0,United Kingdom
702328,552035,17.5,552035,05/05/11 06:48,,United Kingdom
702330,552036,211.14999999999998,552036,05/05/11 07:16,12748.0,United Kingdom
702352,552037,240.6,552037,05/05/11 07:48,13450.0,United Kingdom
702360,552038,3869.1800000000007,552038,05/06/11 08:08,14156.0,EIRE
702380,552039,4655.849999999997,552039,05/06/11 08:10,13081.0,United Kingdom
702556,552040,522.6,552040,05/06/11 08:19,12502.0,Spain
702571,552041,105.9,552041,05/06/11 08:25,14273.0,United Kingdom
702577,552042,1208.31,552042,05/06/11 09:00,13952.0,United Kingdom
702621,552043,-5.1,C552043,05/06/11 09:07,12476.0,Germany
702622,552044,449.41999999999996,552044,05/06/11 09:14,17423.0,United Kingdom
702633,552045,365.83000000000004,552045,05/06/11 09:22,18241.0,United Kingdom
702657,552046,370.77,552046,05/06/11 09:44,15235.0,United Kingdom
702681,552047,-12.75,C552047,05/06/11 09:55,14796.0,United Kingdom
702682,552048,519.0,552048,05/06/11 10:00,17809.0,United Kingdom
702684,552049,-103.3,C552049,05/06/11 10:00,17548.0,United Kingdom
702689,552050,0.0,552050,05/06/11 10:08,,United Kingdom
702690,552051,415.02000000000015,552051,05/06/11 10:10,14796.0,United Kingdom
702750,552052,0.0,552052,05/06/11 10:10,,United Kingdom
702751,552053,186.89999999999998,552053,05/06/11 10:16,16153.0,United Kingdom
702763,552054,353.06,552054,05/06/11 10:19,15062.0,United Kingdom
702784,552055,327.96000000000004,552055,05/06/11 10:32,16353.0,United Kingdom
702799,552056,356.40000000000003,552056,05/06/11 10:33,16353.0,United Kingdom
702800,552057,251.75,552057,05/06/11 10:34,17504.0,United Kingdom
702813,552058,647.75,552058,05/06/11 10:36,15218.0,United Kingdom
702830,552059,140.57999999999998,552059,05/06/11 10:37,17470.0,United Kingdom
702841,552060,76.32000000000001,552060,05/06/11 10:39,15668.0,United Kingdom
702842,552061,1264.08,552061,05/06/11 10:43,13001.0,United Kingdom
702889,552062,95.56000000000003,552062,05/06/11 10:45,13117.0,United Kingdom
702899,552063,4.199999999999999,552063,05/06/11 10:51,,United Kingdom
702902,552064,118.3,552064,05/06/11 11:05,15874.0,United Kingdom
702916,552065,190.54000000000002,552065,05/06/11 11:20,16729.0,United Kingdom
702936,552078,300.40000000000003,552078,05/06/11 11:26,16748.0,United Kingdom
702951,552080,404.40000000000003,552080,05/06/11 11:27,16319.0,United Kingdom
702954,552108,289.82000000000005,552108,05/06/11 11:36,17841.0,United Kingdom
703004,552121,261.36,552121,05/06/11 11:40,15757.0,United Kingdom
703020,552127,59.9,552127,05/06/11 11:47,17174.0,United Kingdom
703024,552134,550.12,552134,05/06/11 11:50,14944.0,United Kingdom
703040,552135,19.919999999999998,552135,05/06/11 11:51,14944.0,United Kingdom
703041,552139,162.24,552139,05/06/11 11:55,14659.0,United Kingdom
703060,552149,700.5999999999999,552149,05/06/11 12:00,13365.0,United Kingdom
703099,552166,371.95999999999987,552166,05/06/11 12:21,13475.0,United Kingdom
703123,552167,93.75,552167,05/06/11 12:23,18227.0,United Kingdom
703128,552168,226.89999999999998,552168,05/06/11 12:28,13880.0,United Kingdom
703139,552169,115.15,552169,05/06/11 12:44,17800.0,United Kingdom
703146,552170,216.3,552170,05/06/11 12:53,16458.0,United Kingdom
703159,552171,1128.6,552171,05/06/11 01:01,14145.0,United Kingdom
703163,552172,640.0,552172,05/06/11 01:03,16308.0,United Kingdom
703164,552173,-50.400000000000006,C552173,05/06/11 01:06,15144.0,United Kingdom
703165,552174,15.600000000000001,552174,05/06/11 01:07,15144.0,United Kingdom
703166,552175,0.0,552175,05/06/11 01:25,,United Kingdom
703167,552176,127.38,552176,05/06/11 01:25,17516.0,United Kingdom
703192,552177,0.0,552177,05/06/11 01:28,,United Kingdom
703193,552178,0.0,552178,05/06/11 01:29,,United Kingdom
703194,552179,116.49000000000004,552179,05/06/11 01:31,16919.0,United Kingdom
703204,552180,430.4600000000001,552180,05/06/11 01:35,18235.0,United Kingdom
703233,552181,1484.4,552181,05/06/11 01:36,17381.0,United Kingdom
703242,552182,195.15,552182,05/06/11 01:38,14180.0,United Kingdom
703251,552183,173.12,552183,05/06/11 01:43,17604.0,United Kingdom
703287,552184,162.96,552184,05/06/11 01:43,13741.0,United Kingdom
703295,552185,464.01,552185,05/06/11 01:52,12921.0,United Kingdom
703320,552186,483.0200000000001,552186,05/06/11 01:53,12921.0,United Kingdom
703341,552187,0.0,552187,05/06/11 01:59,,United Kingdom
703342,552188,381.08,552188,05/06/11 02:01,12394.0,Belgium
703363,552189,10.08,552189,05/06/11 02:04,12748.0,United Kingdom
703364,552190,-10.08,C552190,05/06/11 02:11,12748.0,United Kingdom
703365,552191,58.900000000000006,552191,05/06/11 02:12,16832.0,United Kingdom
703371,552192,315.66,552192,05/06/11 02:16,15258.0,United Kingdom
703387,552193,243.51999999999995,552193,05/06/11 02:22,15114.0,United Kingdom
703403,552194,6.2,552194,05/06/11 02:24,,United Kingdom
703404,552195,204.29999999999998,552195,05/06/11 02:25,13089.0,United Kingdom
703407,552196,138.19,552196,05/06/11 02:32,18078.0,United Kingdom
703415,552197,211.44,552197,05/06/11 02:32,13743.0,United Kingdom
703422,552198,90.12,552198,05/06/11 02:47,15552.0,United Kingdom
703439,552202,165.85000000000002,552202,05/06/11 02:51,12414.0,Austria
703445,552203,-189.44,C552203,05/06/11 02:56,,United Kingdom
703446,552211,246.07999999999996,552211,05/06/11 03:01,12709.0,Germany
703455,552212,-19.8,C552212,05/06/11 03:08,17422.0,United Kingdom
703457,552213,-9.2,C552213,05/06/11 03:10,13499.0,United Kingdom
703459,552214,0.0,552214,05/06/11 03:11,,United Kingdom
703460,552215,0.0,552215,05/06/11 03:12,,United Kingdom
703461,552216,0.0,552216,05/06/11 03:12,,United Kingdom
703462,552217,304.20999999999987,552217,05/06/11 03:13,18170.0,United Kingdom
703473,552218,0.0,552218,05/06/11 03:15,,United Kingdom
703474,552219,0.0,552219,05/06/11 03:16,,United Kingdom
703475,552220,0.0,552220,05/06/11 03:20,,United Kingdom
703476,552221,0.0,552221,05/06/11 03:20,,United Kingdom
703477,552222,0.0,552222,05/06/11 03:22,,United Kingdom
703478,552223,0.0,552223,05/06/11 03:24,,United Kingdom
703479,552224,0.0,552224,05/06/11 03:25,,United Kingdom
703480,552225,0.0,552225,05/06/11 03:26,,United Kingdom
703481,552226,0.0,552226,05/06/11 03:26,,United Kingdom
703482,552227,0.0,552227,05/06/11 03:27,,United Kingdom
703483,552228,0.0,552228,05/06/11 03:29,,United Kingdom
703484,552229,1514.9800000000016,552229,05/06/11 03:40,,United Kingdom
703737,552230,0.0,552230,05/06/11 03:43,,United Kingdom
703743,552231,628.85,552231,05/06/11 03:47,17364.0,United Kingdom
703787,552232,2293.7900000000036,552232,05/06/11 03:54,,United Kingdom
704071,552233,112.05000000000001,552233,05/06/11 03:54,17068.0,United Kingdom
704074,552234,1520.4800000000005,552234,05/06/11 04:01,,United Kingdom
704236,552235,313.3,552235,05/06/11 04:17,15194.0,United Kingdom
704249,552236,529.7,552236,05/06/11 04:29,16525.0,United Kingdom
704257,552237,-7.949999999999999,C552237,05/06/11 04:44,14056.0,United Kingdom
704260,552238,185.31,552238,05/06/11 04:48,14403.0,United Kingdom
704263,552239,367.52000000000004,552239,05/06/11 04:54,14056.0,United Kingdom
704307,552240,199.85000000000002,552240,05/06/11 05:04,13723.0,United Kingdom
704313,552241,-3.75,C552241,05/06/11 05:38,14676.0,United Kingdom
704314,552242,62.67999999999999,552242,05/06/11 07:22,12748.0,United Kingdom
704323,552243,84.49000000000001,552243,05/06/11 07:37,12748.0,United Kingdom
704341,552244,29.890000000000004,552244,05/06/11 07:39,12748.0,United Kingdom
704355,552245,108.87000000000002,552245,05/06/11 07:42,12748.0,United Kingdom
704368,552246,19.720000000000002,552246,05/06/11 07:44,12748.0,United Kingdom
704376,552247,21.39,552247,05/06/11 07:48,12748.0,United Kingdom
704387,552248,7.15,552248,05/06/11 07:49,12748.0,United Kingdom
704390,552249,35.96999999999999,552249,05/06/11 07:53,12748.0,United Kingdom
704401,552250,3.3,552250,05/06/11 07:55,12748.0,United Kingdom
704403,552251,22.139999999999997,552251,05/06/11 08:00,12748.0,United Kingdom
704411,552252,251.75,552252,05/08/11 10:11,15227.0,United Kingdom
704424,552253,187.98000000000002,552253,05/08/11 10:20,14201.0,United Kingdom
704430,552254,158.26000000000002,552254,05/08/11 10:21,16168.0,United Kingdom
704436,552255,187.16000000000003,552255,05/08/11 10:33,14005.0,United Kingdom
704450,552256,327.85,552256,05/08/11 10:43,16621.0,United Kingdom
704462,552257,386.7200000000002,552257,05/08/11 11:08,16923.0,United Kingdom
704489,552258,-14.83,C552258,05/08/11 11:09,16923.0,United Kingdom
704491,552259,253.47,552259,05/08/11 11:13,15796.0,United Kingdom
704516,552260,480.4600000000001,552260,05/08/11 11:21,17002.0,United Kingdom
704529,552261,280.59999999999997,552261,05/08/11 11:34,16807.0,United Kingdom
704544,552262,862.5300000000003,552262,05/08/11 11:37,14911.0,EIRE
704593,552263,265.75,552263,05/08/11 11:38,15561.0,United Kingdom
704600,552264,243.72000000000006,552264,05/08/11 11:38,14959.0,United Kingdom
704623,552265,564.33,552265,05/08/11 11:41,14161.0,United Kingdom
704680,552266,282.85,552266,05/08/11 11:41,13975.0,United Kingdom
704691,552267,117.33000000000003,552267,05/08/11 11:49,15038.0,United Kingdom
704711,552268,426.8399999999999,552268,05/08/11 11:49,14709.0,United Kingdom
704728,552269,287.89000000000004,552269,05/08/11 11:52,16121.0,United Kingdom
704802,552270,105.55,552270,05/08/11 11:56,16928.0,United Kingdom
704815,552271,150.35,552271,05/08/11 12:00,13069.0,United Kingdom
704831,552272,1128.9400000000003,552272,05/08/11 12:13,13694.0,United Kingdom
704838,552273,348.29999999999995,552273,05/08/11 12:26,13021.0,United Kingdom
704854,552274,236.1,552274,05/08/11 12:30,16523.0,United Kingdom
704863,552275,59.8,552275,05/08/11 12:31,16523.0,United Kingdom
704864,552276,282.47999999999996,552276,05/08/11 12:31,18142.0,United Kingdom
704873,552277,354.7999999999999,552277,05/08/11 12:34,13642.0,United Kingdom
704939,552278,199.11,552278,05/08/11 12:36,15059.0,United Kingdom
704980,552279,312.4,552279,05/08/11 12:38,15117.0,United Kingdom
704988,552280,141.86,552280,05/08/11 12:39,13561.0,United Kingdom
705002,552281,938.8499999999998,552281,05/08/11 12:42,15704.0,United Kingdom
705049,552282,364.2299999999999,552282,05/08/11 12:44,14040.0,United Kingdom
705087,552283,109.80000000000001,552283,05/08/11 12:48,13468.0,United Kingdom
705092,552284,321.9,552284,05/08/11 12:48,18149.0,United Kingdom
705097,552285,350.9000000000002,552285,05/08/11 12:58,14684.0,United Kingdom
705242,552286,205.37000000000003,552286,05/08/11 01:07,16393.0,United Kingdom
705268,552287,107.0,552287,05/08/11 01:19,17705.0,United Kingdom
705275,552288,302.44,552288,05/08/11 01:20,13313.0,United Kingdom
705289,552289,5.55,552289,05/08/11 01:24,17869.0,United Kingdom
705291,552290,369.75000000000006,552290,05/08/11 01:32,16007.0,United Kingdom
705370,552291,406.1,552291,05/08/11 02:00,15421.0,United Kingdom
705393,552292,38.2,552292,05/08/11 02:02,15421.0,United Kingdom
705395,552293,173.11999999999998,552293,05/08/11 02:05,16232.0,United Kingdom
705406,552294,193.35,552294,05/08/11 02:06,16232.0,United Kingdom
705414,552295,251.01999999999992,552295,05/08/11 02:08,14224.0,United Kingdom
705455,552296,356.9199999999999,552296,05/08/11 02:09,15518.0,United Kingdom
705498,552297,134.65,552297,05/08/11 02:10,15092.0,United Kingdom
705505,552298,236.46000000000006,552298,05/08/11 02:18,14507.0,United Kingdom
705521,552299,114.05000000000001,552299,05/08/11 02:44,15827.0,United Kingdom
705529,552300,-2.6,C552300,05/08/11 02:45,14606.0,United Kingdom
705530,552301,-5.050000000000001,C552301,05/08/11 02:50,17323.0,United Kingdom
705532,552302,97.09,552302,05/08/11 02:59,14606.0,United Kingdom
705558,552303,247.77,552303,05/08/11 03:15,14341.0,United Kingdom
705573,552304,183.30000000000004,552304,05/08/11 03:15,12748.0,United Kingdom
705601,552305,119.75,552305,05/08/11 03:16,14341.0,United Kingdom
705608,552306,283.99,552306,05/08/11 03:20,13911.0,United Kingdom
705626,552307,95.85000000000001,552307,05/08/11 03:20,12748.0,United Kingdom
705642,552308,302.4,552308,05/08/11 03:21,17410.0,United Kingdom
705657,552309,328.4500000000001,552309,05/08/11 03:22,13835.0,United Kingdom
705678,552310,155.68,552310,05/08/11 03:22,17323.0,United Kingdom
705716,552311,318.16,552311,05/08/11 03:22,15312.0,United Kingdom
705729,552312,214.50000000000003,552312,05/08/11 03:58,13427.0,United Kingdom
705738,552313,760.52,552313,05/08/11 04:03,13139.0,United Kingdom
705767,552314,90.6,552314,05/08/11 04:06,14353.0,United Kingdom
705773,552315,1092.4299999999996,552315,05/08/11 04:10,12700.0,France
705835,552316,334.71000000000004,552316,05/08/11 04:11,15674.0,United Kingdom
705856,552317,-36.0,C552317,05/08/11 04:12,12700.0,France
705857,552318,377.3599999999998,552318,05/08/11 04:13,17231.0,United Kingdom
705917,552319,59.050000000000004,552319,05/09/11 08:23,13003.0,United Kingdom
705921,552320,247.79999999999998,552320,05/09/11 08:26,13985.0,United Kingdom
705934,552321,368.26,552321,05/09/11 09:15,17049.0,United Kingdom
705952,552322,289.0,552322,05/09/11 09:16,17049.0,United Kingdom
705967,552323,239.4,552323,05/09/11 09:33,16756.0,United Kingdom
705980,552324,681.5,552324,05/09/11 09:46,16672.0,United Kingdom
705994,552325,331.50000000000006,552325,05/09/11 09:47,12490.0,France
706011,552326,309.19,552326,05/09/11 10:02,15596.0,United Kingdom
706027,552327,137.95000000000002,552327,05/09/11 10:03,17007.0,United Kingdom
706033,552328,362.90000000000003,552328,05/09/11 10:03,14188.0,United Kingdom
706044,552329,315.3,552329,05/09/11 10:06,13492.0,Switzerland
706059,552330,357.3,552330,05/09/11 10:13,12948.0,United Kingdom
706079,552331,0.0,552331,05/09/11 10:24,,United Kingdom
706080,552332,335.11000000000007,552332,05/09/11 10:24,13908.0,United Kingdom
706104,552333,553.3500000000001,552333,05/09/11 10:38,15039.0,United Kingdom
706138,552334,-5.95,C552334,05/09/11 11:24,12853.0,United Kingdom
706139,552335,-17.0,C552335,05/09/11 11:25,12683.0,France
706140,552336,399.15000000000003,552336,05/09/11 11:26,15159.0,United Kingdom
706157,552337,667.11,552337,05/09/11 11:34,12621.0,Germany
706190,552338,155.39999999999995,552338,05/09/11 11:51,,United Kingdom
706213,552339,-5.95,C552339,05/09/11 12:04,14667.0,United Kingdom
706214,552340,417.0,552340,05/09/11 12:04,17949.0,United Kingdom
706215,552341,816.0,552341,05/09/11 12:05,17949.0,United Kingdom
706216,552342,738.0,552342,05/09/11 12:07,17949.0,United Kingdom
706218,552343,-125.0,C552343,05/09/11 12:09,15521.0,United Kingdom
706219,552353,360.28999999999996,552353,05/09/11 12:14,17612.0,United Kingdom
706248,552357,227.62,552357,05/09/11 12:16,18219.0,United Kingdom
706261,552358,815.7800000000001,552358,05/09/11 12:20,15673.0,United Kingdom
706307,552364,404.19999999999993,552364,05/09/11 12:25,13004.0,United Kingdom
706337,552365,272.46000000000004,552365,05/09/11 12:25,16440.0,United Kingdom
706372,552371,101.17999999999998,552371,05/09/11 12:28,17629.0,United Kingdom
706385,552372,301.15000000000003,552372,05/09/11 12:29,13394.0,United Kingdom
706404,552376,109.05000000000001,552376,05/09/11 12:30,16326.0,United Kingdom
706417,552404,305.02,552404,05/09/11 12:39,15932.0,United Kingdom
706430,552406,-42.63,C552406,05/09/11 12:39,12709.0,Germany
706434,552410,118.49,552410,05/09/11 12:40,14527.0,United Kingdom
706452,552418,331.7,552418,05/09/11 12:42,13971.0,United Kingdom
706470,552423,-11.84,C552423,05/09/11 12:44,14527.0,United Kingdom
706471,552441,160.65,552441,05/09/11 12:58,16359.0,United Kingdom
706477,552442,342.78000000000003,552442,05/09/11 01:03,14667.0,United Kingdom
706503,552443,0.0,552443,05/09/11 01:05,,United Kingdom
706504,552444,172.18,552444,05/09/11 01:10,17634.0,United Kingdom
706529,552445,667.61,552445,05/09/11 01:27,16839.0,United Kingdom
706546,552446,351.83000000000004,552446,05/09/11 01:28,16729.0,United Kingdom
706583,552447,37.5,552447,05/09/11 01:43,16729.0,United Kingdom
706584,552448,111.14999999999999,552448,05/09/11 01:45,18120.0,United Kingdom
706601,552449,459.4,552449,05/09/11 01:49,12355.0,Bahrain
706614,552450,967.52,552450,05/09/11 01:51,13798.0,United Kingdom
706622,552451,352.54,552451,05/09/11 01:59,14543.0,United Kingdom
706628,552452,148.07999999999998,552452,05/09/11 02:02,13752.0,United Kingdom
706643,552453,723.9,552453,05/09/11 02:10,12840.0,United Kingdom
706667,552454,652.8,552454,05/09/11 02:22,18172.0,United Kingdom
706669,552455,-587.08,C552455,05/09/11 02:38,,United Kingdom
706670,552456,335.64,552456,05/09/11 02:40,13999.0,United Kingdom
706694,552457,376.3,552457,05/09/11 02:40,16477.0,United Kingdom
706719,552458,-440.29,C552458,05/09/11 02:41,,United Kingdom
706720,552459,-598.59,C552459,05/09/11 02:44,,United Kingdom
706721,552460,719.8000000000001,552460,05/09/11 02:44,13178.0,United Kingdom
706756,552461,331.80000000000007,552461,05/09/11 02:44,17723.0,United Kingdom
706760,552462,-4.95,C552462,05/09/11 02:47,16242.0,United Kingdom
706761,552463,109.12999999999998,552463,05/09/11 02:54,14699.0,United Kingdom
706769,552464,223.4,552464,05/09/11 03:12,12726.0,France
706779,552465,181.54,552465,05/09/11 03:17,16242.0,United Kingdom
706800,552466,443.66,552466,05/09/11 03:21,13458.0,United Kingdom
706821,552467,485.76,552467,05/09/11 03:29,15249.0,United Kingdom
706840,552468,360.17999999999995,552468,05/09/11 03:33,13141.0,United Kingdom
706868,552469,451.25000000000017,552469,05/09/11 03:34,12867.0,United Kingdom
706939,552472,251.6,552472,05/09/11 03:48,16503.0,United Kingdom
706955,552479,92.72,552479,05/09/11 03:51,12821.0,United Kingdom
706961,552491,300.3,552491,05/09/11 04:01,17033.0,United Kingdom
706967,552492,81.36,552492,05/09/11 04:02,12888.0,United Kingdom
706968,552493,1388.4600000000007,552493,05/09/11 04:21,,United Kingdom
707107,552508,1513.360000000001,552508,05/09/11 04:27,,United Kingdom
707291,552514,1777.7000000000014,552514,05/09/11 04:30,,United Kingdom
707485,552520,1401.3800000000003,552520,05/09/11 04:34,,United Kingdom
707633,552521,71.82,552521,05/09/11 04:35,16668.0,United Kingdom
707638,552522,18.450000000000003,552522,05/09/11 04:37,,United Kingdom
707641,552523,330.0,552523,05/09/11 04:38,15797.0,United Kingdom
707642,552524,7.8,552524,05/09/11 04:39,,United Kingdom
707643,552525,12.75,552525,05/09/11 04:41,,United Kingdom
707644,552526,147.15000000000003,552526,05/09/11 04:42,17576.0,United Kingdom
707661,552527,0.0,552527,05/09/11 04:48,,United Kingdom
707662,552528,172.95,552528,05/09/11 04:59,17218.0,United Kingdom
707681,552529,38.3,552529,05/09/11 05:24,14541.0,United Kingdom
707683,552530,344.85999999999996,552530,05/10/11 08:58,13055.0,United Kingdom
707705,552531,298.43000000000006,552531,05/10/11 09:35,13742.0,United Kingdom
